Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,5,4,11.47999954,40.97999954,Late delivery,1,46,Indoor/Outdoor Games,Plano,EE. UU.,5869,Home Office,TX,7,Fan Shop,Pacific Asia,Kozan,Turquía,5869,8/27/2016 14:34,41419,1014,9.0,0.180000007,103378,49.97999954,0.280000001,1,49.97999954,40.97999954,11.47999954,West Asia,Adana,ON_HOLD,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/1/2016 14:34,Standard Class
TRANSFER,3,4,94.08000183,195.9900055,Advance shipping,0,48,Water Sports,Carol Stream,EE. UU.,222,Corporate,IL,7,Fan Shop,Europe,Oxford,Reino Unido,222,8/29/2015 5:16,16457,1073,4.0,0.02,41100,199.9900055,0.479999989,1,199.9900055,195.9900055,94.08000183,Northern Europe,Inglaterra,PROCESSING,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,9/1/2015 5:16,Standard Class
DEBIT,6,2,50.31000137,116.9899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,11332,Home Office,PR,4,Apparel,Europe,Aalst,Bélgica,11332,8/29/2017 19:50,66575,403,13.0,0.100000001,166406,129.9900055,0.430000007,1,129.9900055,116.9899979,50.31000137,Western Europe,Flanders Oriental,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/4/2017 19:50,Second Class
TRANSFER,4,4,38.97999954,119.9499969,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,10277,Consumer,PR,7,Fan Shop,USCA,Mesa,Estados Unidos,10277,8/3/2016 13:54,39773,1014,29.98999977,0.200000003,99241,49.97999954,0.330000013,3,149.9400024,119.9499969,38.97999954,West of USA ,Arizona,PROCESSING,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/7/2016 13:54,Standard Class
DEBIT,2,1,95.58999634,212.4199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,4770,Corporate,PR,7,Fan Shop,Europe,Hanover,Alemania,4770,8/30/2015 0:32,16512,1014,37.49000168,0.150000006,41240,49.97999954,0.449999988,5,249.8999939,212.4199982,95.58999634,Western Europe,Baja Sajonia,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/1/2015 0:32,First Class
TRANSFER,2,1,78.0,299.9899902,Shipping canceled,0,45,Fishing,Las Vegas,EE. UU.,950,Home Office,NV,7,Fan Shop,Europe,Amsterdam,Países Bajos,950,8/30/2017 7:44,66609,1004,100.0,0.25,166499,399.980011,0.25999999,1,399.980011,299.9899902,78.0,Western Europe,Holanda Septentrional,SUSPECTED_FRAUD,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/1/2017 7:44,First Class
PAYMENT,3,4,24.23999977,242.3999939,Advance shipping,0,46,Indoor/Outdoor Games,Elk Grove,EE. UU.,9161,Consumer,CA,7,Fan Shop,Europe,Pomezia,Italia,9161,8/31/2015 23:50,16647,1014,7.5,0.029999999,41602,49.97999954,0.100000001,5,249.8999939,242.3999939,24.23999977,Southern Europe,Lacio,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/3/2015 23:50,Standard Class
PAYMENT,0,0,27.54999924,65.58000183,Shipping on time,0,29,Shop By Sport,Rancho Cucamonga,EE. UU.,4015,Consumer,CA,5,Golf,Europe,Lens,Francia,4015,8/31/2015 2:27,16586,627,14.39999962,0.180000007,41450,39.99000168,0.419999987,2,79.98000336,65.58000183,27.54999924,Western Europe,Norte-Paso de Calais-Picardía,PENDING_PAYMENT,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,8/31/2015 14:27,Same Day
TRANSFER,2,2,81.90000153,181.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,1809,Home Office,PR,7,Fan Shop,Europe,Boulogne-sur-Mer,Francia,1809,8/4/2017 12:20,64841,1073,18.0,0.090000004,162072,199.9900055,0.449999988,1,199.9900055,181.9900055,81.90000153,Western Europe,Norte-Paso de Calais-Picardía,PENDING,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/6/2017 12:20,Second Class
CASH,2,1,17.95999908,49.47999954,Late delivery,1,46,Indoor/Outdoor Games,Las Vegas,EE. UU.,9977,Corporate,NV,7,Fan Shop,Europe,Gennevilliers,Francia,9977,8/4/2017 20:23,64864,1014,0.5,0.01,162142,49.97999954,0.360000014,1,49.97999954,49.47999954,17.95999908,Western Europe,Isla de Francia,CLOSED,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/6/2017 20:23,First Class
TRANSFER,6,4,-63.65999985,83.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,8960,Consumer,PR,5,Golf,Europe,Regensburg,Alemania,8960,8/5/2015 6:00,14815,502,17.0,0.170000002,37089,50.0,-0.769999981,2,100.0,83.0,-63.65999985,Western Europe,Bavaria,PROCESSING,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/11/2015 6:00,Standard Class
PAYMENT,5,4,97.63999939,278.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,2903,Home Office,PR,7,Fan Shop,USCA,New York City,Estados Unidos,2903,8/5/2016 18:48,39924,957,21.0,0.07,99600,299.980011,0.349999994,1,299.980011,278.980011,97.63999939,East of USA,Nueva York,PENDING_PAYMENT,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/10/2016 18:48,Standard Class
PAYMENT,3,2,-288.9899902,169.9900055,Late delivery,1,48,Water Sports,Chicago,EE. UU.,5914,Consumer,IL,7,Fan Shop,Europe,Watford,Reino Unido,5914,8/5/2017 20:13,64932,1073,30.0,0.150000006,162320,199.9900055,-1.700000048,1,199.9900055,169.9900055,-288.9899902,Northern Europe,Inglaterra,PENDING_PAYMENT,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/8/2017 20:13,Second Class
PAYMENT,5,2,34.65000153,123.7399979,Late delivery,1,2,Soccer,Caguas,Puerto Rico,9676,Corporate,PR,2,Fitness,Europe,Watford,Reino Unido,9676,8/5/2017 20:55,64934,19,1.25,0.01,162326,124.9899979,0.280000001,1,124.9899979,123.7399979,34.65000153,Northern Europe,Inglaterra,PENDING_PAYMENT,19,2,,http://images.acmesports.sports/Nike+Men%27s+Fingertrap+Max+Training+Shoe,Nike Men's Fingertrap Max Training Shoe,124.9899979,0,8/10/2017 20:55,Second Class
PAYMENT,4,4,-264.0,160.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,2088,Home Office,PR,5,Golf,Europe,Langenfeld,Alemania,2088,8/6/2017 1:49,64948,502,40.0,0.200000003,162369,50.0,-1.649999976,4,200.0,160.0,-264.0,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/10/2017 1:49,Standard Class
CASH,2,2,-5.630000114,193.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,11991,Consumer,PR,7,Fan Shop,Europe,Valladolid,España,11991,8/7/2015 21:24,14996,1073,6.0,0.029999999,37562,199.9900055,-0.029999999,1,199.9900055,193.9900055,-5.630000114,Southern Europe,Castilla y León,CLOSED,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/9/2015 21:24,Second Class
DEBIT,2,1,44.99000168,179.9700012,Late delivery,1,17,Cleats,Aurora,EE. UU.,1559,Consumer,CO,4,Apparel,Europe,Lagny-sur-Marne,Francia,1559,9/1/2015 8:35,16672,365,0.0,0.0,41651,59.99000168,0.25,3,179.9700012,179.9700012,44.99000168,Western Europe,Isla de Francia,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/3/2015 8:35,First Class
DEBIT,6,4,23.90999985,195.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,9885,Consumer,PR,7,Fan Shop,Europe,Mykolayiv,Ucrania,9885,9/1/2016 15:47,41765,1073,4.0,0.02,104259,199.9900055,0.119999997,1,199.9900055,195.9900055,23.90999985,Eastern Europe,Mykolayiv,COMPLETE,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,9/7/2016 15:47,Standard Class
TRANSFER,5,4,92.26000214,272.9500122,Late delivery,1,17,Cleats,Bronx,EE. UU.,5492,Consumer,NY,4,Apparel,Africa,Kinshasa,República Democrática del Congo,5492,9/1/2016 1:25,41724,365,27.0,0.090000004,104170,59.99000168,0.340000004,5,299.9500122,272.9500122,92.26000214,Central Africa,Kinshasa,PROCESSING,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/6/2016 1:25,Standard Class
TRANSFER,5,4,77.47000122,188.9499969,Shipping canceled,0,29,Shop By Sport,New York,EE. UU.,10577,Consumer,NY,5,Golf,Europe,Miramas,Francia,10577,9/1/2017 14:03,66764,627,11.0,0.059999999,166873,39.99000168,0.409999996,5,199.9499969,188.9499969,77.47000122,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/6/2017 14:03,Standard Class
TRANSFER,4,4,118.8899994,409.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,1871,Consumer,PR,3,Footwear,Europe,Palermo,Italia,1871,9/10/2015 6:39,17283,191,89.98999786,0.180000007,43208,99.98999786,0.289999992,5,499.9500122,409.9599915,118.8899994,Southern Europe,Sicilia,PROCESSING,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/14/2015 6:39,Standard Class
TRANSFER,6,4,36.18999863,124.7900009,Late delivery,1,18,Men's Footwear,Costa Mesa,EE. UU.,5876,Corporate,CA,4,Apparel,Europe,Reggio nell'Emilia,Italia,5876,9/10/2017 15:37,67385,403,5.199999809,0.039999999,168427,129.9900055,0.289999992,1,129.9900055,124.7900009,36.18999863,Southern Europe,Emilia-Romaña,PROCESSING,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/16/2017 15:37,Standard Class
TRANSFER,4,2,42.59999847,199.9799957,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,1720,Corporate,PR,3,Footwear,Europe,Corbeil-Essonnes,Francia,1720,9/11/2017 10:11,67438,191,0.0,0.0,168568,99.98999786,0.209999993,2,199.9799957,199.9799957,42.59999847,Western Europe,Isla de Francia,PROCESSING,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/15/2017 10:11,Second Class
PAYMENT,5,4,39.34000015,122.9499969,Late delivery,1,46,Indoor/Outdoor Games,Tempe,EE. UU.,3773,Consumer,AZ,7,Fan Shop,Europe,Fontainebleau,Francia,3773,9/11/2017 8:47,67434,1014,26.98999977,0.180000007,168554,49.97999954,0.319999993,3,149.9400024,122.9499969,39.34000015,Western Europe,Isla de Francia,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/16/2017 8:47,Standard Class
DEBIT,3,2,20.14999962,95.95999908,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,5594,Home Office,PR,7,Fan Shop,Europe,Warsaw,Polonia,5594,9/12/2016 11:44,42507,1014,4.0,0.039999999,106119,49.97999954,0.209999993,2,99.95999908,95.95999908,20.14999962,Eastern Europe,Mazovia,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/15/2016 11:44,Second Class
DEBIT,5,4,14.68999958,195.9199982,Late delivery,1,46,Indoor/Outdoor Games,Norwalk,EE. UU.,11608,Consumer,CA,7,Fan Shop,Africa,Rabat,Marruecos,11608,9/12/2016 14:11,42514,1014,4.0,0.02,106132,49.97999954,0.079999998,4,199.9199982,195.9199982,14.68999958,North Africa,Rabat-Salé-Zemur-Zaer,ON_HOLD,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/17/2016 14:11,Standard Class
CASH,6,4,-182.5,248.9799957,Late delivery,1,43,Camping & Hiking,Zanesville,EE. UU.,6740,Corporate,OH,7,Fan Shop,Europe,Zurich,Suiza,6740,9/13/2017 8:25,67570,957,51.0,0.170000002,168932,299.980011,-0.730000019,1,299.980011,248.9799957,-182.5,Western Europe,Zúrich,CLOSED,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/19/2017 8:25,Standard Class
DEBIT,2,4,27.62999916,58.79000092,Advance shipping,0,17,Cleats,Eugene,EE. UU.,8928,Consumer,OR,4,Apparel,Europe,Praga,República Checa,8928,9/14/2016 22:57,42676,365,1.200000048,0.02,106520,59.99000168,0.469999999,1,59.99000168,58.79000092,27.62999916,Eastern Europe,Praga,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/16/2016 22:57,Standard Class
PAYMENT,2,1,-11.85999966,38.38999939,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,3341,Consumer,PR,5,Golf,Pacific Asia,Fasa,Irán,3341,9/14/2016 8:14,42634,627,1.600000024,0.039999999,106412,39.99000168,-0.310000002,1,39.99000168,38.38999939,-11.85999966,South Asia,Fars,PENDING_PAYMENT,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/16/2016 8:14,First Class
PAYMENT,0,0,33.06000137,173.9900055,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,5540,Corporate,PR,7,Fan Shop,Europe,Augsburg,Alemania,5540,9/15/2015 11:22,17639,1073,26.0,0.129999995,44083,199.9900055,0.189999998,1,199.9900055,173.9900055,33.06000137,Western Europe,Bavaria,PENDING_PAYMENT,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,9/15/2015 23:22,Same Day
TRANSFER,4,2,36.61999893,116.9899979,Late delivery,1,18,Men's Footwear,Baytown,EE. UU.,2635,Consumer,TX,4,Apparel,Africa,Dakar,Senegal,2635,9/15/2016 10:09,42708,403,13.0,0.100000001,106593,129.9900055,0.310000002,1,129.9900055,116.9899979,36.61999893,West Africa,Dakar,PENDING,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/19/2016 10:09,Second Class
TRANSFER,2,4,37.43999863,319.980011,Advance shipping,0,45,Fishing,Columbia,EE. UU.,9577,Consumer,TN,7,Fan Shop,Europe,Noisy-le-Sec,Francia,9577,9/15/2017 4:34,67696,1004,80.0,0.200000003,169256,399.980011,0.119999997,1,399.980011,319.980011,37.43999863,Western Europe,Isla de Francia,PENDING,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/17/2017 4:34,Standard Class
DEBIT,6,4,-83.23999786,124.7900009,Late delivery,1,18,Men's Footwear,Washington,EE. UU.,1099,Consumer,DC,4,Apparel,Europe,Kaunas,Lituania,1099,9/17/2016 15:25,42860,403,5.199999809,0.039999999,107027,129.9900055,-0.670000017,1,129.9900055,124.7900009,-83.23999786,Northern Europe,Kaunas,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/23/2016 15:25,Standard Class
DEBIT,6,4,29.10000038,116.4000015,Late delivery,1,29,Shop By Sport,Las Vegas,EE. UU.,9552,Home Office,NV,5,Golf,Africa,East London,SudAfrica,9552,9/17/2016 22:25,42880,642,3.599999905,0.029999999,107079,30.0,0.25,4,120.0,116.4000015,29.10000038,Southern Africa,Cabo Oriental,COMPLETE,642,29,,http://images.acmesports.sports/Columbia+Men%27s+PFG+Anchor+Tough+T-Shirt,Columbia Men's PFG Anchor Tough T-Shirt,30.0,0,9/23/2016 22:25,Standard Class
DEBIT,5,4,63.24000168,186.0,Late delivery,1,24,Women's Apparel,Rock Hill,EE. UU.,6213,Corporate,SC,5,Golf,Pacific Asia,Medina,Arabia Saudí,6213,9/17/2016 9:48,42844,502,14.0,0.07,106983,50.0,0.340000004,4,200.0,186.0,63.24000168,West Asia,Medina,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/22/2016 9:48,Standard Class
DEBIT,3,4,99.22000122,283.480011,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,11169,Home Office,PR,7,Fan Shop,Europe,Zaanstad,Países Bajos,11169,9/17/2017 2:28,67827,957,16.5,0.059999999,169577,299.980011,0.349999994,1,299.980011,283.480011,99.22000122,Western Europe,Holanda Septentrional,COMPLETE,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/20/2017 2:28,Standard Class
PAYMENT,5,2,63.41999817,134.9499969,Late delivery,1,46,Indoor/Outdoor Games,Virginia Beach,EE. UU.,8806,Consumer,VA,7,Fan Shop,Europe,Reims,Francia,8806,9/17/2017 8:25,67844,1014,14.98999977,0.100000001,169618,49.97999954,0.469999999,3,149.9400024,134.9499969,63.41999817,Western Europe,Alsacia-Champaña-Ardenas-Lorena,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/22/2017 8:25,Second Class
DEBIT,2,4,62.72000122,172.7700043,Advance shipping,0,17,Cleats,Dallas,EE. UU.,2195,Home Office,TX,4,Apparel,USCA,Ottawa,Canada,2195,9/19/2016 8:03,42976,365,7.199999809,0.039999999,107350,59.99000168,0.360000014,3,179.9700012,172.7700043,62.72000122,Canada,Ontario,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/21/2016 8:03,Standard Class
PAYMENT,6,4,34.65000153,99.0,Late delivery,1,24,Women's Apparel,Cleveland,EE. UU.,10258,Corporate,OH,5,Golf,Europe,Irkutsk,Rusia,10258,9/2/2016 16:18,41835,502,1.0,0.01,104432,50.0,0.349999994,2,100.0,99.0,34.65000153,Eastern Europe,Irkutsk,PENDING_PAYMENT,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/8/2016 16:18,Standard Class
PAYMENT,6,4,11.25,150.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,3375,Consumer,PR,5,Golf,Europe,Langenfeld,Alemania,3375,9/2/2017 13:10,66830,502,0.0,0.0,167054,50.0,0.079999998,3,150.0,150.0,11.25,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/8/2017 13:10,Standard Class
CASH,5,4,-11.05000019,110.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,9210,Corporate,PR,4,Apparel,Europe,Valencia,España,9210,9/22/2015 13:17,18124,403,19.5,0.150000006,45290,129.9900055,-0.100000001,1,129.9900055,110.4899979,-11.05000019,Southern Europe,Valenciana,CLOSED,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/27/2015 13:17,Standard Class
DEBIT,6,4,51.83000183,107.9700012,Late delivery,1,29,Shop By Sport,Corona,EE. UU.,159,Corporate,NY,5,Golf,Africa,Ibadan,Nigeria,159,9/22/2016 5:46,43175,627,12.0,0.100000001,107852,39.99000168,0.479999989,3,119.9700012,107.9700012,51.83000183,West Africa,Oyo,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/28/2016 5:46,Standard Class
DEBIT,6,4,173.8699951,377.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,4738,Consumer,IL,7,Fan Shop,Europe,Le Cannet,Francia,4738,9/23/2015 5:24,18170,1004,22.0,0.059999999,45416,399.980011,0.460000008,1,399.980011,377.980011,173.8699951,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/29/2015 5:24,Standard Class
PAYMENT,2,1,18.20000076,363.980011,Late delivery,1,45,Fishing,Cleveland,EE. UU.,11828,Corporate,OH,7,Fan Shop,Africa,Pretoria,SudAfrica,11828,9/24/2016 1:34,43300,1004,36.0,0.090000004,108171,399.980011,0.050000001,1,399.980011,363.980011,18.20000076,Southern Africa,Gauteng,PENDING_PAYMENT,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/26/2016 1:34,First Class
TRANSFER,2,1,92.13999939,191.9700012,Late delivery,1,17,Cleats,Charlotte,EE. UU.,5756,Consumer,NC,4,Apparel,Africa,Yaounde,Camerún,5756,9/24/2016 3:40,43306,365,47.99000168,0.200000003,108184,59.99000168,0.479999989,4,239.9600067,191.9700012,92.13999939,Central Africa,Centro,PENDING,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/26/2016 3:40,First Class
DEBIT,0,0,31.86000061,127.4499969,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,7026,Corporate,PR,7,Fan Shop,Europe,Madrid,España,7026,9/26/2015 2:46,18368,1014,22.48999977,0.150000006,45900,49.97999954,0.25,3,149.9400024,127.4499969,31.86000061,Southern Europe,Madrid,ON_HOLD,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/26/2015 14:46,Same Day
DEBIT,3,2,30.5699997,109.1900024,Late delivery,1,18,Men's Footwear,Moreno Valley,EE. UU.,1723,Consumer,CA,4,Apparel,Europe,Creil,Francia,1723,9/26/2015 7:40,18382,403,20.79999924,0.159999996,45948,129.9900055,0.280000001,1,129.9900055,109.1900024,30.5699997,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/29/2015 7:40,Second Class
CASH,3,4,28.43000031,227.4100037,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,4967,Corporate,PR,7,Fan Shop,Europe,Praga,República Checa,4967,9/26/2016 5:04,43447,1014,22.48999977,0.090000004,108520,49.97999954,0.129999995,5,249.8999939,227.4100037,28.43000031,Eastern Europe,Praga,CLOSED,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/29/2016 5:04,Standard Class
CASH,2,4,32.36000061,99.58000183,Advance shipping,0,17,Cleats,Brooklyn,EE. UU.,2019,Corporate,NY,4,Apparel,Europe,Berlín,Alemania,2019,9/27/2015 21:52,18491,365,20.39999962,0.170000002,46229,59.99000168,0.330000013,2,119.9800034,99.58000183,32.36000061,Western Europe,Berlín,CLOSED,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/29/2015 21:52,Standard Class
